id,amount,bank_country_code
545a3bc7-daf8-4b94-807d-11df8c9673c7,400.17,it
f8cef485-c1ef-4f46-b917-8f47dc07990b,38.55,ng
b891cd44-77cc-4693-84ca-1eaea4874312,8.59,nz
486692c2-9ab5-4f11-bc60-78aed858c0e6,1.98,ch
ed99595a-2035-4834-8ef7-0288a990376f,328.96,ma
309a2a93-e3e6-4fe8-8e9b-b6027608ee10,2.71,sg
13b959bf-c5cd-49b4-9e1d-f1968f3bb134,0.2,ma
ec9e64f4-97c1-48ed-b8f6-185727ba146a,32.97,cy
aeed2ec7-5c70-42ea-8af1-c9f0bea0413a,6.21,sg
6a85520d-d1f2-42d7-b21f-cc3db0b1ce9a,6.67,nz
4e41dfd0-d0f7-4291-8980-02d862e96aed,6.36,fj
12c6e688-5036-457c-97fd-d79887a95881,28.87,ky
2c8400f1-cf1f-4d64-bdff-b39dcbf46a8a,7.73,it
83fb9263-1754-4b03-8e8c-575b80f2c97b,4.91,sa
798cd5f0-cb37-49d2-a5fd-75623128abb4,2.43,sa
4ed6c353-8b66-4056-9a60-de6ff40d7a60,11.11,vn
3281f5a9-d985-482f-b484-56774bf0a28f,36.56,tr
61d258d8-15ef-4c9d-82ef-55db2b5570ac,258.73,ru
e7b0a032-486c-4573-9253-6586b47ea351,47.08,ng
d7f7f51f-ea1e-4a81-9b42-bfe2dfd7d0e3,8.85,de
be00dec8-ca42-4a8d-8324-8c4600a8d942,3.11,fj
0174ec57-7d52-4edc-b59f-e6fd7e04d4e9,0.59,ma
402d39a4-0328-4abc-8eaa-125b7adbb97e,39.61,th
022fb328-75a9-4a5c-a024-b37c55ce6e8f,2.75,tr
cfaf6d64-f7b8-4b64-a112-7e623a701223,4.72,cy
15f7290a-6f33-4660-8134-77a2b9005efd,0.98,no
dab8acd5-604c-4cfa-bf1c-e22aa4c2c871,3.18,it
d90b1f17-bf93-43c5-b3c3-612b085dca3e,90.27,id
e0417505-7d01-45fb-9443-d003d93f2f52,0.95,sg
ff3ff1fc-5338-4a94-a39b-90aeb035a91d,32.07,ma
1fbd1349-e230-4df3-a5d5-48b969a4534e,5.38,be
cc5b13fe-6e69-44f0-9e82-36d54ea24c94,0.29,gr
aaecf630-8b22-4d36-ac93-e45c039654d9,27.72,fr
1ec21fbb-a79b-4137-9cd8-ecdd3fdf50d0,3.42,ie
88166383-394b-4b85-a25d-3e35a6c0ca26,43.42,au
378cad8a-6260-43af-b287-c784d200e983,5.05,sa
6caf579a-620e-4a93-b216-b8066266b361,2.47,uk
878be8c1-960f-408d-a247-dba7c5e66de3,39.19,fj
a222bdf2-37bb-4c91-bba7-070c8a6a0d76,4.75,es
147843fc-d194-48b2-87d5-cd6dad05887c,65.07,cy
27c1908b-496d-4aa1-ae22-d2df5d3ba6fe,1.68,ua
c435138d-9d37-4a39-bdbe-8c8dc00622e3,346.09,cy
110ca4c0-ac01-4e4d-9818-0a1fef0ceafa,1.13,bh
10f593ca-b752-4054-9987-461a9b9199ed,677.41,es
7bd334e1-cad5-41a7-94d7-f6d24b109ca6,36.82,ch
b1b36ac3-9f51-4d53-9e87-71026e62b97a,840.24,il
9046d84c-6dd7-42c0-a91a-059ca92f226c,87.42,gi
bd13a0fb-56ec-4974-8b18-04bdec1341d8,49.51,ua
ee63d016-d3a5-4762-a055-db9193bd06b6,12.42,gr
c4fdceb8-9a5b-4627-80d6-daad8d2d57e8,34.67,no
d2874bdf-235d-4eeb-83a5-af853e80f004,6.56,vn
6d4070a0-2c61-4a59-a7a2-790614e55ada,500.65,gi
0dad0666-6d70-4a45-b1a1-7601ad2c7cfc,9.19,br
33c6fa61-b679-4585-a0c1-174e210beed5,2.13,mx
3001a718-ae0c-452a-8ceb-8f25e6d4bd85,6.29,fj
7950a755-8c49-4dd5-a5d7-d1157363f784,8.57,sa
1b51d810-7872-453c-a666-099486fd55a3,54.32,uk
044f3deb-93e8-4390-aac3-94bda5ba1ceb,22.01,ch
76b6a63f-e480-40d7-850b-f7dd34702283,3.76,hk
f98d0cf3-4a47-44c9-84c6-adc3b419ff8d,7.82,tr
80410ab4-688e-49f9-82c4-7b419d4fb00c,12.84,fj
d0509f56-834c-47a0-90e3-cc8f0bb6ea7c,5.91,jp
d5376962-8ff9-4d63-89ef-8f16d64ddc23,73.95,ky
65bc3ffb-7bc5-4299-b060-b801ddfb5f11,7.36,ru
57ff1b8e-c02b-41b3-8b64-aa864cae1bad,2.46,ma
bd56bf5b-db61-4154-993e-185ca3a310bb,30.15,us
9874108b-67a9-4ac4-9c7b-721c7a41eb45,6.9,nl
e929e627-f433-4a76-9478-d53d7e109468,26.87,uk
6cbee313-e9ff-42e9-8860-789685651c8d,10.0,cl
0191e4ac-a1fb-44ed-a7ec-fe8eb37702da,1.41,id
638f61fe-f15b-4613-9989-d9d7b94ee1bb,4.04,fj
dd5f1f5c-3ad8-45f6-a2a3-c37e1f72e3b2,43.07,ae
5230e6ee-c0ea-4ce6-a645-3986248dd5eb,4.6,ar
a37a8666-ffc4-4372-816a-9beeb99f4f7b,20.0,il
496e6e1b-ec25-4032-b58c-92f45bc18cfa,10.68,nl
3ddd0a0f-a518-4886-9109-aadaa4ed55b8,357.87,jp
28d7af63-a2c3-4a44-b7fb-a1db8f8e5dff,3.71,ky
91f645aa-90e8-4dc0-92c2-6201d8d69a6f,257.4,be
d9bc0133-00f9-49fc-9677-89e7188b6423,96.63,be
c98bcf92-6790-4031-9c49-fac936470518,8.67,es
a84fcf90-1c5c-45aa-be59-b694125b5836,57.35,ng
e3932df6-7383-4474-be15-8f0cc3c0ad6a,801.27,no
48c4daf6-8bbe-4040-a8ad-9ecf73d59c57,8.39,fi
d0c5b57b-222f-499c-aa15-4194f28d6603,124.11,ch
4f2fb9ac-2fe6-44da-bb9d-e558202fb877,30.79,pl
1ed59319-8100-4d92-b390-7e9c5f3a35a4,6.4,ky
1b682903-8873-474f-beea-5cc5c72c32e3,43.15,sa
96eba26d-91f5-4c92-886a-5a4845f17a47,1.93,gr
94a0ac90-a4b6-490e-a6c5-f1b3f601ecab,5.99,fj
e82c2549-f204-4b75-b1f7-b9082bf43090,3.54,nl
8ba37609-cefb-42e7-9cde-93c9153813cc,8.54,sa
ab1c9063-3b5b-4cb8-8a47-97490c4dbb4d,40.3,nz
721c7835-fccc-4eb8-b720-899675517262,49.74,ua
939b2328-8c10-4f87-a764-dd81c7d4123c,530.91,fj
35ed6bc2-561a-4957-8c2a-9682c17c347d,6.07,pl
72d82091-f6f0-41f4-ad75-9177984dd2f4,21.62,uk
9e9abb57-e1c0-4be3-8602-f217b874903d,46.85,es
fb778f15-77a1-4383-be91-cb8f4c1ff46f,1.8,cl
9d607215-bd32-42e7-a62a-1ba056fa5860,9.1,ie
5f5cc150-8194-46fc-a156-250acae8b30f,256.65,hk
4e26c995-10d5-48a3-a7f2-e31cd6e8cdba,33.15,pl
d57c9267-8175-48d3-ac2e-100b070cfce5,32.01,za
c928bdb8-dca6-46c9-ab0f-92070959e09b,21.13,ro
c03ae96f-8bd6-41fe-937b-9d6e1f440700,5.91,th
bc5a0975-f270-4aec-9ff1-8d62f8b92431,19.23,ar
7ada384d-0740-489e-82b9-400bc35492e4,801.24,cl
6272550b-7eb7-46ca-8264-79b552ce15ea,38.15,pl
5ffa0071-65af-4a16-acf5-23177d9a320a,9.01,us
0d345b56-4998-4c88-baf9-4f2ddbc838cc,1.34,uk
21e459c2-75cb-4b81-8b1d-84312d18822e,43.29,gr
31fdad9e-8633-45e6-90e6-6db8df3a9f92,8.35,se
fad4ff6d-4027-4a50-a0ae-b1cb12347515,22.36,uk
602faeff-55b9-4d15-8a17-602c58c24ec3,1.75,ae
e25ca66d-e6b2-4d26-90e7-8203e6567e8b,4.7,au
ba3f8fad-ae85-4d9b-a840-61b1641e90c3,6.26,br
ff4cff36-2bb8-41a3-b8f6-0fd2e051d48f,3.51,cn
207827ed-3bb4-43ca-aca9-ed62edfb29ca,9.15,ae
c2f6cb8f-3519-4787-82db-0ac260aa1a3f,31.44,se
e16fc126-1838-4298-8d8e-0b712b410df8,56.91,gr
9d24f1b4-99b1-4203-bb9b-746a9855bbb6,22.01,ie
521b7097-47b0-43fd-9c41-6efd70f51bd4,37.71,no
9368b941-193f-4f89-9917-fef7b3506d96,933.53,ng
213144b5-61c4-4586-a7d8-e07ba685a229,487.05,ie
56cffbff-2e09-478d-a550-31ceafb1c801,9.11,ch
10ac790a-3fbf-466c-8295-ab05edc0dc73,834.25,ae
3e01b8c9-1dc6-4f7f-bcf5-c653968a8bf4,7.76,fi
20dd66c0-42f5-4673-a6b5-6aaff63d3066,0.19,it
976f9fda-5f43-4d78-bd6e-cdf72f51003b,0.39,ie
55c65574-f565-4bdc-8de3-eed82b409640,50.57,nz
dc3faf82-9981-415c-9ba4-6f1335fb3384,4.32,ie
5e74342b-c231-4afe-94d8-78ca9d2d084d,380.62,ua
dbe9827b-e609-4dc4-9891-12d50ecb98af,14.26,us
a4495cc9-1bf6-4824-9cce-f843f914c218,9.24,th
7f16cd6d-0269-469a-9f64-77048f50bb39,50.6,hk
b337b423-b5fc-49b6-9ef5-e4960e66d24b,531.51,es
b157c66f-e4b3-4f70-89de-535f3ff9dd40,808.59,it
d6d19cc1-7c12-4c3a-a0aa-05d5c3bc0be1,21.77,ae
4a742354-6607-499b-9ff9-83eda39fe1f1,2.74,hk
77fab6d5-b27c-4a9f-b729-2f324c4d72b9,3.08,au
daa26ade-f32b-4609-83cb-fe71ccb017b8,20.67,pl
1a38fc75-d886-4bf0-96cf-b628e8abed47,8.69,es
30acc663-f43a-4607-a62a-0385e6458bad,1.27,pl
e94f1cb1-ccf5-4c86-a907-13ab08a52e31,72.3,id
35912de0-281e-48c3-864c-23cd52fe40c2,58.18,il
e29efb59-94d3-4e77-b180-c23c1b505e4f,30.4,sg
32b21688-480c-4c3e-8060-38e6e1ff6945,8.62,hk
902efac0-5651-4dd8-9381-4bf79aa1c1df,40.19,hk
9d6b0a0c-9bab-4129-bc38-00812e8fae25,45.37,th
8ea49aae-2681-4977-811b-f6a1421dbc86,172.58,nl
1e157e89-fdca-4b2c-8e2a-a89f17c081f4,8.71,au
9cf4f811-d6ab-4be2-8f8c-13915d3b24e6,19.25,za
d76de73f-a1d0-4a7b-87f0-31dc3aec5cf8,829.2,id
4be5809a-9cf9-435c-a9c7-d61a86411c9d,6.39,il
fba6a3df-2b6c-4537-a3b2-b684d51b2842,947.55,br
4e3c2d02-4bcb-4cc7-b757-589504c89732,8.72,it
5eeb7b9c-48dd-421c-a0eb-3e1715259512,22.9,nl
337ead9f-48a4-4bcd-b29f-35513284e5ff,0.56,gi
b5192d3d-d548-4e32-b6fc-c13e87eafbd3,32.41,au
ccd58593-a85a-4415-a530-2903814de95f,0.71,ar
15d3c460-8bf2-474c-9d89-cd042d2b4ced,6.45,nz
4b97e8d9-bc76-4f77-870d-b0aaf53ad6db,35.64,za
992dac4c-cbb2-4486-a577-63ccb062e75f,46.66,za
023879b0-81ab-4e40-b03f-f4ba8c1c08c3,1.0,tr
55c55651-13fb-492f-8914-a7039b75ca53,7.97,th
bc032350-3e95-47bb-8ee9-8adc832bdded,3.35,ie
b863f0bb-7f72-4591-b20b-b3ef55c5c430,49.47,nz
1abd6b2f-bc09-4f64-b79c-a5bfd3d1ec80,3.11,ch
7bbbcebe-70e6-4444-9449-59610bcc68d1,1.86,us
040ca329-d396-4a5c-bc46-fad06c113598,28.36,no
fd3b2881-819e-40b7-8186-4007743b6a7d,6.29,cy
85d102c5-9469-4980-aa62-06136136d0b2,6.56,sa
a2f94b7b-10d4-47e3-b1b3-9aabf25f29a1,69.04,ie
30320cd2-336e-4442-8d8a-9c387ed57a3b,6.17,it
1c00561c-a67c-4602-9d4e-9424e97dd112,7.28,za
71867887-ddc6-4c39-9f41-1469455a4c48,39.75,nz
858927f2-b331-44f7-a6c0-11c29c5de2a9,1.56,pl
f8747c91-ed8c-4e3f-b84d-2f6b4d697095,1.84,ie
a961f7d6-696a-43f8-81d9-1108ef36edf0,4.37,id
e408fc62-2554-44b8-b9a0-2ded78be4cdc,1.73,cn
b881ad23-dd84-4b00-8052-23db99d60d08,6.03,ca
2c198dc4-ec45-4c8e-b318-94fb4ddaf91a,2.17,vn
e9f45956-2053-4a42-a672-47a2582bbc44,31.59,ch
c74f9b8f-027d-47b8-a81e-97be9ba3b4d8,9.54,ky
caab6d3b-30de-401a-9dce-f59272f4cdec,4.81,be
b8ca4126-4a2e-49cb-8d4e-6a9dc70c7287,98.27,de
5e57eabe-9b7e-4ab9-88bf-ce289cd44165,8.95,pl
e0d31fea-aa24-459c-814c-5bcb6f6f39c8,4.88,es
533c110a-f3c1-446e-926f-6e050a1679e0,1.7,br
9e4a2d97-3246-4946-913d-6bc470243688,0.59,ng
f3c041ce-0f56-4a07-826e-92feee13b66a,0.43,us
6935b0a2-0cfb-4e8c-a4cd-8f905291c857,57.41,cy
31bea512-e8b2-49d2-9465-97de197a74dd,2.67,vn
e2b4befe-a02b-4f26-b6fe-3d0ac279de76,4.54,cy
b1d54bba-a574-4a08-9dc0-0c0aa2d4d4c6,219.64,cn
d0ea5e49-5812-4050-b90a-e33b7fe53ddb,8.34,fr
c59fc8ea-d880-45a5-9763-c993f5c78994,2.61,sg
d766c344-a8f1-4f7c-8a6b-59526123731e,95.04,ie
d7e12c4b-93b8-4b6c-a35f-e7f1422150a6,7.06,ar
b359fe1c-d96b-4d5a-93e9-8a617c2ecbb1,3.73,za
d883b77e-b480-4a27-be68-ecbe3d3b9002,5.09,ky
9a315a8e-4475-41e2-a3f6-945ce5dc2668,13.77,ie
93f92a42-5d16-41a7-a3b7-a3ea00f0eeb5,9.14,br
869df120-0c6c-42cd-bbde-bf56c281137f,4.55,ch
4ee92167-8af9-450b-a6e9-d8c1be2994bb,2.21,vn
39f3e9a6-98fa-4a9d-bb74-a52682eb9d45,36.19,id
edf431d1-64ec-435a-babd-c66315824ca4,114.84,cy
3feae72d-caf2-4eef-b13b-995384659018,95.82,cy
907c5e83-4668-4bbf-8cde-206ff4988223,6.36,ae
9dcba99c-2145-47d0-9d94-f390df7426fd,28.53,it
15c4cc84-ea53-4e5b-a27f-66dfc11ffb36,1.1,ky
51e74771-8098-4e55-bff3-b727170f6db6,279.75,fj
a977ba16-7a34-4a0f-a9cd-bfac6861518e,821.61,se
d8f6168d-aa2c-4482-8398-10a8701faf4b,37.79,nz
f52f1c0d-1673-4855-9056-d871bfbee7e5,9.03,sa
64332ee0-cdcd-4ffa-a73c-a545cd64dfa9,7.05,ro
a6256d92-3ea6-4c1e-8b3d-45785ff44f4e,4.52,no
757c5e02-11b1-49c6-b608-0d790e44b6d0,12.95,br
41d82ead-4835-4b29-8c2c-95f7a8ca36f7,6.33,se
9c888391-6821-4372-a655-a13bc68f9b1e,8.52,fr
b8f0c3d9-9593-4466-8d3e-69058e7ac954,1.86,za
2149c24a-45ae-471a-ac4d-dfed7210ebea,7.09,us
404a0332-b3d1-4e5e-9abf-47e2241e4f1c,159.86,au
bc61d1d2-599e-4ffc-bc85-e895a8c665cd,48.03,pl
bf34a2bf-0810-4076-880a-e542afcd2080,1.23,fr
4dd23dd8-9173-4bfe-8b4d-f7389f97dfe5,463.21,th
2b6b3b9b-1006-4468-9640-adeded36d3b3,364.77,gr
810f7521-8b79-4481-ba5f-523fdd68fca7,57.55,br
4309337d-ad8c-4d79-8f9e-4a6d81a9b634,22.37,fi
bb2c7cec-3a4a-4c4f-a976-9d2826789421,8.46,fi
de5410c5-9f41-4885-af2a-220f8f6fd46e,890.65,id
5343a629-0f9b-41eb-b4d6-5b430d0490e5,28.98,bh
43d1271a-e460-4669-b229-8e2bd1cb48f5,2.98,pl
5c6b8910-3664-4b30-ae03-521bb5827509,8.56,fr
9574ce3a-4ca0-439b-91e5-7a3749099354,5.25,gr
bc130f14-220c-440b-a2b4-50b80070036f,2.53,ng
fd38dda1-1a0b-4fe0-a6d0-bcf2f5a03085,5.56,fj
0cbadd56-4ee6-4a0f-81a9-565fcbb5a793,844.15,nz
25d786fc-e36a-4501-add9-3250c02c5b16,27.87,id
35b4cc30-fb97-4fa4-adf6-d28a3d37a131,8.89,ca
f820ebde-a6d3-4049-b12c-fd0e20ad1171,4.19,jp
174578b4-6d71-4d24-920a-6d14a137f640,1.6,ie
46aa4b06-528d-4961-aabc-05c411bf0fdc,57.75,ae
307dd19e-fd7b-4920-b8fa-a8e538650f97,3.09,be
a1c73275-f22a-42a1-a2bc-4ff271ae00f3,26.9,ru
a2f5b913-c7c0-40fb-90d8-3111103c5044,4.44,ru
47cd6429-f0d5-45ed-a38b-baa8af739f96,8.09,ca
43037b47-0a85-41f6-aea3-dd94af375821,56.77,fr
13b7e1d2-4d6d-4d33-aad0-2c6a9a9d25ed,15.72,be
1e4eac7d-7e38-4a48-9274-cf56bd680de6,0.84,es
d49202e3-70f3-4462-8a6d-8e01e76a3960,41.04,pl
60ebdf82-67c2-42d2-b79b-0410d024b6b8,1.78,ma
6d81cf3b-ece4-4014-8466-882ea91f9d33,18.85,za
7b7c73fb-3e0a-43b1-9118-42a7521abc5f,21.23,gi
e1eb1538-6557-4334-a8fb-6d1e78db9fff,9.19,se
9fea3b36-7a4f-4bcf-b409-838e6c2c3f22,9.38,br
3f975410-d110-43bc-821d-b60b60b13110,73.08,ng
f5283877-4698-4719-9370-cf5da20a1b54,7.28,bh
45cfb1d7-adcb-485b-9c57-7b508ed6a748,9.41,mx
0d315d23-4351-4431-a796-d1d30a6a29e5,15.29,nl
60831c4a-2f30-4a24-ac00-e0fa415e2cc3,9.09,ro
06ac8e29-2fd9-4065-8891-5f86551cdd59,8.23,cl
395a5add-e328-461b-be51-e00e7f7ce980,4.41,id
5f056486-b567-4f6b-9477-3a95a87e2c22,2.37,cy
4261c670-b391-409e-bd28-d399f0bd1035,1.17,ru
c482c258-e65a-4a60-8dac-9219684f5305,7.98,ky
2a9d9a76-051b-443d-afdf-abbc2a853a46,52.91,es
d089b73e-f03c-4144-bfe6-6d03e2c92473,1.89,nl
f80e4a4f-86aa-421c-a38c-8f3cb174f345,6.57,es
997da00c-8cce-49a2-8cd1-0da27933e1ef,2.99,de
205c6e48-c589-4533-b1c0-c8f866e80a0a,2.09,ru
a1b628de-f4eb-4340-9750-a9d2cf1bdb63,1.17,fi
4c60d820-112d-469a-a40a-ea7ee73c825d,0.47,ar
b934d1ad-eae2-44b5-badd-8577d7f4dc69,8.01,gr
43387e63-e442-40ae-9028-6bf21b3fda53,32.19,br
09e12cbb-9ea2-4f76-bcf8-8f0483828b9d,2.12,za
63db51ac-2855-4a34-b677-ee60178d6146,16.59,ma
09fea549-76c5-4b2c-b205-d44906b9aeeb,10.27,no
5319d8bb-b8e6-486c-b3f3-954b22584ee8,4.34,bh
37997996-b84a-4bf9-8566-544bb55854bf,40.37,nl
30a4175f-f912-43b5-a4b1-02fcda465931,3.95,nz
17e09653-7920-4bc5-a12f-acdd9b2bc8b1,476.77,sg
5df84ec6-6d84-40b8-bf92-9d6dac0d3b50,0.31,tr
1f71a4f7-e23c-4144-b03d-b450b00e9bc9,82.68,sa
d9016ef8-93f1-4cfb-8a47-b5066c1ac7d9,481.35,it
f4863420-7b8b-42d9-af2b-22e532bc36bf,6.52,th
438750eb-d088-4528-96bd-98d652425e14,6.36,no
17df6906-460a-4493-b6e8-8f4a51d892c6,871.93,br
cc059f39-1aeb-4726-9d53-469b710b221e,1.89,no
50db4eb5-a39d-41c7-b863-bfc90e70cc4c,3.91,th
9ed8130b-8112-4fd1-8b99-400e6890a512,8.38,ro
b737b6be-96e5-470d-8566-fb8b244e987e,2.45,se
9cac4fa2-1690-42a0-8597-e273dff8ad7b,4.43,es
44662d2f-03f0-424c-ad82-11f654d0c63a,3.24,br
05b3fbbd-4896-4488-8054-82a359f6d40f,2.48,fj
64da9fd2-5e64-4cb9-8f95-42688b8a6ca2,941.87,ky
544f765a-6582-40cc-a319-1fe0dd937dcd,8.9,fr
ba3f2320-73c6-48b8-8857-4a4c384e5f1a,1.75,nz
949dfe79-1628-4de5-85e4-3fb554dc4660,4.55,nl
60794f62-c2e1-4067-a20f-a3616749e2b7,0.32,de
ba0ff1cb-abfb-42de-8d5d-546451370523,6.68,sg
598e6b71-6e22-4e48-8251-c4c7d4214afd,7.96,gr
473352fb-135e-422c-8322-07686cab2f7a,23.73,ky
67969837-86e6-4829-a362-3a9f6f8b5aee,35.06,br
6e3ac560-c3e8-49d6-8804-a67b2e4961be,10.16,hk
968463fc-1a8c-4041-9f59-71ce23211933,336.92,be
2b549664-9d09-45f0-8c7d-dacf2e7502ce,972.91,uk
3fb1966d-5870-4629-8ed0-17aaca0ad864,5.35,es
35c8db16-bd11-4578-bf21-d519b345e8be,20.39,mx
bf06c20c-f4ad-4941-be0b-73f9e13f4dcc,8.52,se
6c7c8084-989f-48f5-b474-201d3b6763bb,6.83,ru
87e1f706-1bc2-4ce4-b4be-3004c7e02044,892.15,za
50216fa7-7771-4e44-b636-6823946ecd94,0.52,tr
aef04fa0-1c23-4e3a-b38e-3ceb6a805539,1.16,za
9c8031fe-6f5d-4df5-8968-7b6983483732,12.63,us
a29fe7e3-12fe-4173-8d40-b6c8cd62124f,8.32,ae
9a6d9e12-9322-4eba-9f43-6f3d8748c806,56.46,fr
191e57d3-911b-403a-8365-193c755eae74,6.72,cy
241134b1-c4f8-4428-954f-e79d194d6695,0.41,th
7767c09f-668c-4dcd-8db0-8e88d18770d5,5.19,fi
b09dc84c-b2a6-4751-83af-edf5f02d9fcb,15.37,it
c065a0e9-ad58-4b22-8e0c-6777ccbe4ff0,750.14,ae
a9d7a2d5-df02-478f-94be-35848b42575b,2.17,au
228d1c54-de1a-4f75-832e-6999738a2849,4.82,ro
730d2731-c2a0-4e41-85dc-4a552de71e08,70.14,ng
b25dd982-067f-45e0-8e55-38a7c487ac4b,0.32,tr
a6c4ad6d-7ce0-4e87-bb74-1afeba57c5c4,7.69,br
d66fa248-f312-4392-83e1-006c4f2a7caa,5.54,pl
1911fad3-70ed-40cf-9668-89b2b5a6b615,3.09,mx
d04746d5-8a93-47c3-bf00-413fe0ecb568,2.71,mx
154eedeb-d616-4fb7-9a76-3803effcd3bf,9.37,gr
f2e5585e-030f-44d3-bb5f-6cb94294954c,17.39,no
4d8673a0-02ab-41e3-942e-d8e5e5e24d85,28.54,ky
e4f04a5b-4ec9-4cb6-915a-9352a7469c94,13.21,ma
287baa9f-a1a8-4cf3-9ef0-69b384167466,38.74,ng
0a3c1f7d-a715-47aa-89aa-576260c2ef35,990.06,de
0030ef24-dffc-4386-8b10-f444689be182,26.87,us
8aee10b1-1f3c-4fd4-85f8-c807801286c8,45.59,ky
82e946ac-8c64-4809-8f2a-69fb3f978182,21.66,it
6dc0875c-6b15-4ffb-aaa6-6a0c90d4816e,9.52,ae
37d303fa-6d77-4d7c-aae8-2c739b625402,5.02,be
c6be71a6-1f65-4938-acf5-b8a444a42f3b,6.78,fi
28821f68-ce84-42cb-90e5-668dc33bd9f9,7.78,id
3a07073e-aaab-4272-8a27-05839127fe7a,2.8,ma
3b68be12-5dbd-4970-a9ee-42409a6593e4,38.24,ar
a049628d-0def-4473-bef5-a781a1874402,20.75,au
f84660db-36cf-4182-9f4d-4077cf1766a9,23.4,jp
9fcafca8-6e9d-42d9-8c29-cd5db701ea60,0.31,bh
f824a3cf-d74e-421c-960d-5fe543c0deee,17.01,ru
0a4a8951-bb6b-4360-95c2-078e1ddb4171,38.77,cy
74208a8f-3bba-49a7-9fc5-605300ae065f,4.79,fj
a2943c4f-2cb5-4949-b0e1-a534436ce3d6,26.62,no
dac2f50e-138d-4b28-abe1-692c6037373a,9.8,au
fc1dc70a-b815-4732-b6e9-0bcb5a69ff7f,16.73,fi
2ea3a665-2c64-46a8-bbef-d6791052a7d4,8.61,tr
69ccab62-e8ca-4023-b98f-d08a19fab30b,94.03,ru
0158c008-a26a-4a62-a2b0-0827389e317a,5.87,fi
8dd4a31c-d5c3-40e7-b7d3-a5340af63e9d,2.32,mx
71172e83-e13a-4f59-9100-d06a3c67c650,7.86,cl
061b178a-207a-4803-b765-79866bef9f01,1.46,fr
301c4a52-1912-42e3-a9ca-44e33da9bb5c,5.14,cy
3f912fe8-9f1f-457a-b67b-046ab7b726f0,4.8,ca
24c6f8d5-2715-4a57-95d1-b21f5bfbc8c1,2.9,cl
6370206c-dda0-4256-af34-a6187299d28b,36.39,pl
a154bd1b-0c19-451e-b94d-2d3c9055f02d,18.01,cn
c4418213-6955-4100-9749-2c155b3a7320,44.66,ng
d5dc6dac-6421-4002-bf7d-3eda00b27c52,42.19,nz
270bb4f9-d7b2-413d-96d6-7ffc063817b3,7.44,cn
f32a6ec9-2e14-4acc-a5f0-7c01dad251a0,11.36,sg
8d850b2b-64b3-4b3a-971a-a1f53c41f91c,1.13,ky
65f0e66c-9174-4091-a76e-43a975ab9645,23.36,gi
c94ace74-a56b-4f83-b615-0234e8612b27,5.58,cn
c0afb292-e909-48f6-86fe-971be51294c2,44.88,se
fa81a3db-0087-4555-ba01-0df98e444f6f,818.84,cy
8f1e0979-8a8e-4073-b277-6016ee2a72af,846.55,mx
2ab9bd33-dd99-4d3c-aa44-8bb53fb73a6e,1.23,tr
b17ec4cc-cdc4-4bfd-9efb-c8c50de71866,6.02,cn
b1b4704e-52f4-486d-b573-d74bf1af3cb3,7.4,se
f55abaf4-658b-40a1-8740-03513f38678f,6.17,vn
a01f7bc4-5422-4acc-8088-d3045b13677b,8.27,jp
fea3bbc5-ca7a-442f-862e-6f997c46b2a8,2.7,jp
5010a7f9-6fdd-472d-87cd-1aa398277edd,37.38,ch
a66026c0-3be3-47eb-9041-09d4cb626b23,6.27,tr
b9c22824-175c-4d9e-a537-d8d2373bad1c,19.61,be
376c806a-3ccc-44f6-9f19-9005603af5d1,92.37,ae
f5c5cb13-aef7-427a-b38c-34a1ef4779a2,13.87,ca
69ce082c-bfe5-44b2-9e7f-ea742944a2a4,22.14,id
4401acd9-96f6-4789-b168-c37d9dd3657d,598.63,cn
c10fce2a-75c0-47c6-b381-84d00c3f5f6e,533.63,be
43335455-daac-4246-a2e1-7b90da127844,5.78,es
6a76ad4b-9acb-408c-beeb-5ec02ca22387,41.34,fi
64928621-aaa8-4199-a241-99a6641846ee,8.94,za
0b6db170-fbbe-411b-a222-0caf840562a6,46.82,ky
5b18e860-80fe-4ad3-972a-9b2b6e4afa43,445.33,uk
6a7ec125-cea8-451b-97ed-67b5d32647c3,0.13,gr
ee3969e4-8f0c-41a3-906b-75a4c4b8013d,30.58,ar
a8323422-fc73-430f-a517-3de664b5a736,5.93,nl
a06d995d-674e-4800-abf9-a142ee110400,29.58,fj
520bd882-ac3d-4252-8707-1e8ade127ebb,4.96,cn
2973183d-1114-48ba-82df-ba55a6eb66b1,425.62,fr
c4ea4c7e-b0e1-437c-8527-236fe6ffc436,4.78,se
3e4a1b96-258e-4e07-873f-f267090577d6,578.15,cn
93acce7b-453b-42eb-ac51-ba130a612059,4.9,gi
54d4784d-8385-4650-ae98-357ffeb27fb2,861.64,fj
c74270d0-96cb-4e61-8cdc-298a972b922e,97.13,ng
fcda8936-7295-43f6-81e1-a0591b2bfa33,3.64,pl
ba500832-e6c6-4aaf-bf9e-411281978d0d,4.33,ro
b1cd4eb6-bc79-4114-ba4f-f4b25275f089,45.83,sa
47681f05-dd30-4016-a7d0-47b2411f8146,8.61,ma
9bbeef33-d3eb-466a-9fd7-27ceed4d7e46,7.65,ua
81ffa634-f4ac-4977-be2b-832a7c25811e,37.56,it
3a3cc700-a92d-4409-bff7-0230470c6f42,19.89,ch
c7d5c2c7-f538-4ef6-81ab-6418caec1b3c,8.46,cn
2c275825-62a0-48d3-9fad-b85854d819ed,46.1,mx
